Unnamed: 0,Thời gian,Tiêu đề,URL,content
89,(14/02/2025 00:00),CTG: Nghị quyết HĐQT phê duyệt tổ chức họp ĐHĐCĐ thường niên 2025,https://cafef.vn/du-lieu/CTG-2130898/ctg-nghi-quyet-hdqt-phe-duyet-to-chuc-hop-dhdcd-thuong-nien-2025.chn?utm_source=du-lieu,
90,(09/02/2025 08:57),"Top 50 lợi nhuận 2024 vẫn là cuộc áp đảo của ngân hàng và BĐS, BSR, KBC, HAG, NVL 'biến mất' trong khi 2 công ty họ GELEX trỗi dậy",https://cafef.vn/top-50-loi-nhuan-2024-van-la-cuoc-ap-dao-cua-ngan-hang-va-bds-bsr-kbc-hag-nvl-bien-mat-trong-khi-2-cong-ty-ho-gelex-troi-day-188250209085725353.chn?utm_source=du-lieu,"Tổng lợi nhuận trước thuế của 50 đơn vị có lợi nhuận lớn nhất năm 2024 là 530.980 tỷ đồng thì nhóm ngân hàng chiếm 298.210 tỷ đồng, tức 56%, lớn hơn tổng của tất cả các ngành còn lại.
Đứng thứ 2 là nhóm bất động sản nhưng nhỏ hơn rất nhiều, với 51.438 tỷ đồng, chiếm 9,7%.
Tuy nhiên nếu “trả” Vingroup (VIC) về nhóm bất động sản thay vì xếp vào ngành Ô tô, lợi nhuận của các đại gia địa ốc là 68.162 tỷ đồng, chiếm gần 13%.
Trong top10, chỉ có tỷ phú Phạm Nhật Vượng “địch” lại được nhóm nhà băng khi 2 cái tên duy nhất phi tài chính là VinHomes (VHM) và Vingroup.
Vingroup năm nay có sự bứt phá của doanh thu mảng sản xuất xe điện, nhưng lợi nhuận chủ yếu nhờ mảng bất động sản. Cụ thể doanh thu ﻿từ chuyển nhượng bất động sản năm nay chiếm 93.000 tỷ đồng và doanh thu từ mảng sản xuất là 53.000 tỷ đồng. Các mảng còn lại chiếm khoảng gần 46.000 tỷ đồng.
Với việc lợi nhuận giảm rất mạnh, loạt “đại gia” nằm trong top50 lợi nhuận 2023 đã rời khỏi danh sách của năm 2024, bao gồm CTCP Lọc Hóa dầu Bình Sơn (BSR) – giảm 93% còn 680 tỷ, Kinh Bắc (KBC) – giảm 73% còn 764 tỷ, Novaland (NVL) lỗ kỷ lục 2.530 tỷ hay Hoàng Anh Gia Lai (HAG) – giảm 44% còn 1.019 tỷ…
Ngược lại, 2 doanh nghiệp họ Gelex là CTCP Tập đoàn GELEX (GEX) và CTCP Điện lực GELEX (GEE) đã trỗi dậy, tăng lần lượt 159% và 121% để đạt LNTT là 3.616 tỷ và 2.154 tỷ.
Cuộc ‘tái sinh’ của CTCP Đầu tư Thế giới di động (MWG) với mức tăng 417% đưa doanh nghiệp này trở lại top50.
Và Viettel Global (VGI) cũng tăng 176% lên một mặt bằng mới là mức lợi nhuận trên 10.000 tỷ, chính thức xóa hết lỗ lũy kế, đưa nhóm viễn thông trở thành nhóm lớn thứ 6 với 14.308 tỷ đồng.
Đặc biệt, Vietnam Airlines (HVN) là cú lật ngoạn mục từ mức lỗ 5.362 tỷ đồng trong năm trước lên mức lãi 7.723 tỷ đồng trong năm nay, xếp hạng 22 trong top, chính thức chấm dứt chuỗi 4 năm liên tiếp lỗ. Cũng nhờ vậy, tổng lợi nhuận nhóm hàng không đã vọt lên 22.056 chiếm 4,2% và là nhóm lớn thứ 5.
Con số lợi nhuận của Vietnam Airlines chủ yếu là nhờ trong 2 quý đầu năm được giảm nợ và hoãn nợ. Đến quý 3/2024 và quý 4/2024 doanh nghiệp này đã hoạt động ổn định trở lại.
Tuy vậy, tại thời điểm 31/12/2024 Vietnam Airlines vẫn đang lỗ lũy kế ﻿34.307 tỷ đồng. Điều này khiến vốn chủ sở hữu của hãng bay này âm hơn 10.000 tỷ đồng.
Thép – Dầu khí – Công nghệ mỗi ngành chỉ có 1 doanh nghiệp góp mặt nhưng lợi nhuận đều trên 10.000 tỷ."
91,(07/02/2025 00:31),"Cuộc đua lợi nhuận ngân hàng: VietinBank bứt phá chấm dứt chuỗi 900 ngày thống trị của Vietcombank, có tới 8 nhà băng lập kỷ lục",https://cafef.vn/cuoc-dua-loi-nhuan-ngan-hang-vietinbank-but-pha-cham-dut-chuoi-900-ngay-thong-tri-cua-vietcombank-co-toi-8-nha-bang-lap-ky-luc-188250207003146149.chn?utm_source=du-lieu,"27 ngân hàng trên sàn chứng khoán đều đã công bố báo cáo tài chính quý 4/2024. Theo số liệu thống kê, tổng lợi nhuận sau thuế kỳ này của các nhà băng đạt 63.423 tỷ đồng, tăng trở lại và lập đỉnh cao mới sau khi bất ngờ giảm trong quý 3/2024.
So với quý 3, tổng lợi nhuận quý 4/2024 tăng﻿ 13,15%. Còn nếu so với cùng kỳ năm trước, lợi nhuận tăng hơn 18%.
Điểm đáng chú ý nhất trong kỳ này là sự bứt phá của VietinBank. Ngân hàng Công Thương báo lãi đột biến 9.871 tỷ đồng, cao nhất lịch sử và gấp rưỡi đỉnh cũ gần 6.500 tỷ đồng hồi quý 1/2021. Qua đó, VietinBank vượt qua Vietcombank để đứng vị trí số 1 trên bảng xếp hạng lợi nhuận.
Đây cũng là lần đầu tiên VietinBank ﻿đứng đầu danh sách. Vị trí quen thuộc của nhà băng này là trong khoảng từ thứ 2 tới thứ 5.
Vietcombank bị đẩy xuống vị trí thứ 2 dù lợi nhuận tương đương quý 3/2024. Trước đó, Vietcombank đã có tới 10 quý liên tiếp đứng ở vị trí ngân hàng lãi lớn nhất.
Nếu tính từ năm 2017 tới nay, đây mới là lần thứ 4 Vietcombank không đứng top 1, trong khi có tới 28/32 lần dẫn đầu lợi nhuận.
BIDV kỳ này cũng lãi kỷ lục khi đạt 7.464 tỷ đồng, tăng 43% so với quý trước và tăng 1 bậc lên đứng thứ 3 trên bảng xếp hạng.
Lợi nhuận VietinBank và BIDV tăng mạnh khiến MB tụt 2 bậc, dù lợi nhuận tăng hơn 9% trong kỳ vừa qua và cũng là kỷ lục mới của ngân hàng này.
Ở nhóm ngân hàng tư nhân, Techcombank sa sút khi lợi nhuận giảm tới 41%, tụt 5 bậc xuống vị trí thứ 8 trong khi quý trước đứng thứ 3. Trái lại, VPBank và ACB cùng tăng 1 bậc khi lợi nhuận tăng trưởng 2 chữ số.
Một số ngân hàng có lợi nhuận tăng mạnh trong quý 4 như Sacombank, MSB, Bac A Bank, KienlongBank, cùng tăng hơn 60%, Eximbank tăng 99%, OCB tăng 233%, ﻿Viet Capital Bank tăng tới 623% so mức nền thấp kỳ trước.
ABBank là ngân hàng cải thiện thứ hạng tốt nhất khi chuyển từ lỗ sang lãi lớn, qua đó nhảy 8 bậc từ bét bảng lên đứng thứ 19.
Cùng với VietinBank, BIDV và MB, còn có 5 ngân hàng khác ghi nhận lợi nhuận kỷ lục trong quý 4/2024 gồm ACB, ﻿Viet Capital Bank, Eximbank, LPBank và Sacombank."
92,(24/01/2025 00:00),"CTG: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp phát hành ra công chúng năm 2024",https://cafef.vn/du-lieu/CTG-2120559/ctg-bao-cao-dinh-ky-tinh-hinh-thanh-toan-goc-lai-trai-phieu-doanh-nghiep-phat-hanh-ra-cong-chung-nam-2024.chn?utm_source=du-lieu,
93,(24/01/2025 00:00),CTG: Báo cáo tình hình quản trị công ty năm 2024,https://cafef.vn/du-lieu/CTG-2134253/ctg-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2024.chn?utm_source=du-lieu,
94,(20/01/2025 00:03),"Bản đồ tỷ đô tại Hà Nội: Hoàn Kiếm là địa bàn của nhóm Ngân hàng, 1 công ty họ Vingroup chuyển nhà phút chót, lý do FPT 'ôm' Cầu Giấy",https://cafef.vn/ban-do-ty-do-tai-ha-noi-hoan-kiem-la-dia-ban-cua-nhom-ngan-hang-1-cong-ty-ho-vingroup-chuyen-nha-phut-chot-ly-do-fpt-om-cau-giay-188250119215141865.chn?utm_source=du-lieu,"Tính đến thời điểm ngày 31/12/2024, thị trường chứng khoán Việt Nam có 50 doanh nghiệp đạt giá trị vốn hóa thị trường trên 1 tỷ USD (tỷ đô), trong đó có 17 ngân hàng.
Nếu nhìn theo khu vực, có 27 doanh nghiệp tỷ đô đăng ký trụ sở tại thủ đô Hà Nội. Tập đoàn Hòa Phát (HPG) tuy đăng ký trụ sở tại Hưng Yên nhưng văn phòng điều hành ""đầu não"" thực tế cũng nằm tại Hà Nội, còn Vietjet Air (VJC) tuy đăng ký trụ sở tại quận Ba Đình (Hà Nội) nhưng ""đầu não"" nằm tại Tp.HCM.
""Bản đồ"" Doanh nghiệp tỷ đô của Hà Nội tập trung tại các quận trung tâm, gồm Ba Đình (1 đơn vị), Hoàn Kiếm (9 đơn vị), Cầu Giấy (4 đơn vị), Tây Hồ (1 đơn vị), Đống Đa (4 đơn vị), Nam Từ Liêm (2 đơn vị), Long Biên (5 đơn vị) và Đông Anh (1 đơn vị).
Theo đó, Hoàn Kiếm là quận có nhiều trụ sở các đơn vị tỷ đô nhất (ngoại trừ Tập đoàn Bảo Việt thì tất cả đều là ngân hàng), với tổng giá trị vốn hóa thị trường là 56,2 tỷ đô, lớn vượt trội so với các khu vực khác. Nơi đây có trụ sở của 3 ngân hàng lớn nhất thị trường là Vietcombank (VCB, 20,4 tỷ đô), BIDV (BID, 10,4 tỷ đô) và Vietinbank (CTG, 8,1 tỷ đô).
Trụ sở chính của Ngân hàng Nhà nước Việt Nam nằm tại quận Hoàn Kiếm, trên đường Lý Thái Tổ. Quãng đường từ Ngân hàng Nhà nước đến ""tổ hợp"" trụ sở của Vietcombank, BIDV, Seabank (194 - 198 Trần Quang Khải), LPBank (210 Trần Quang Khải) chỉ khoảng 300m.
Quận Long Biên – nơi ""đóng đô"" của các doanh nghiệp họ Vin bao gồm Vingroup (VIC), Vinhomes (VHM) và Vincom Retail (VRE), cùng với Vietnam Airlines (HVN) và Hóa Chất Đức Giang (DGC), ghi nhận tổng vốn hóa 18,6 tỷ đô, là quận lớn thứ 2.
Vingroup chuyển về khu đô thị Vinhomes Riverside (trước kia có tên là khu Đô thị Sinh thái Vincom Village) vào năm 2013 sau khi bán toàn bộ tháp B (khối văn phòng) của toà nhà Vincom Center Hà Nội tại 191 Bà Triệu – vốn đang là trụ sở của mình - cho Techcombank. Địa chỉ này là trụ sở của Techcombank cho đến tháng 1/2023, khi ngân hàng chuyển về số 6 phố Quang Trung (q.Hoàn Kiếm).
Bên cạnh Long Biên thì huyện Đông Anh (đã được HĐND thành phố Hà Nội thông qua Nghị quyết về việc tán thành chủ trương thành lập quận) cũng có một 1 công ty tỷ đô là công ty con do Vingroup sở hữu 83%. CTCP Trung tâm Hội chợ Triển lãm Việt Nam (VEFAC, VEF) là Chủ đầu tư của dự án (1) Trung tâm Hội chợ Triển lãm Quốc gia tại Cổ Loa (Vốn đầu tư hơn 7.300 tỷ đồng) và (2) Khu đô thị mới tại các xã Xuân Canh, Đông Hội, Mai Lâm (Vinhomes Cổ Loa, với tổng vốn đầu tư khoảng 35.000 tỷ đồng).
VEFAC trước ngày 28/11/2024 vẫn đặt trụ sở tại 148 Giảng Võ – nơi đặt Trung tâm hội chợ triển lãm Quốc gia trước đây. Sau ngày này, VEFAC mới chính thức chuyển trụ sở về Đông Anh.
Trong khi đó, quận Cầu Giấy là ""địa bàn"" của Tập đoàn FPT (FPT) và FPT Telecom (FOX). Đây là quận có tổng vốn hóa 17,3 tỷ đô, lớn thứ 3 trên bản đồ.
Trụ sở chính của FPT ban đầu không nằm tại quận Cầu Giấy. Vào năm 2007, Tập đoàn này đã chuyển trụ sở từ 89 Láng Hạ về tòa nhà FPT Cầu Giấy. Năm 2021, FPT hoàn tất chuyển về Tổ hợp toà nhà FPT Tower tại số 10 Phạm Văn Bạch (Cầu Giấy). Công trình này rất ấn tượng với thiết kế mô phỏng hình khối logo của FPT, gồm hai tòa nhà cao 21 tầng và 17 tầng cùng văn phòng trung tâm dữ liệu hiện đại cao 8 tầng.
Biểu tượng mã GEN của FPT kết hợp với khối địa cầu được đặt chính giữa sảnh đón tiếp mang hàm ý FPT đã và đang vươn mình ra thế giới. Điểm đặc biệt là quả địa cầu này quay hết 1 vòng trong 13 phút, đúng theo ngày thành lập FPT (13/9/1988).
Năm 2013, Bộ Thông tin và Truyền thông chính thức công nhận khu 8,3 ha tại Duy Tân, Cầu Giấy (Hà Nội) là khu Công nghệ thông tin tập trung thứ ba của cả nước, sau Khu công nghệ phần mềm Quang Trung (TP HCM) và Khu công nghệ phần mềm Đà Nẵng. Với chính sách dành cho khu CNTT, FPT và các công ty con có trụ sở tại khu này sẽ được ưu đãi về tiền thuê đất, miễn, giảm các loại thuế và những ưu đãi khác.
Khu CNTT Cầu Giấy tập trung những doanh nghiệp CNTT mạnh như FPT, CMC, MISA, Hài Hòa, Elcom…
Quận Nam Từ Liêm tuy chỉ vỏn vẹn 2 cái tên nhưng lại là cái tên ""rất to"", đó là Viettel Global (VGI) với vốn hóa tới 11,2 tỷ đô. Năm 2024 là năm thăng hoa của Viettel Global khi cổ phiếu tăng một mạch từ khoảng giá 26.000 đồng hồi đầu năm lên đỉnh 109.700 đồng, tương đương mức tăng 322%. Tuy mức giá đỉnh đó đã không được giữ vững, VGI vẫn đóng cửa phiên cuối năm tại 91.600 đồng, tăng 252%, là doanh nghiệp có giá trị thị trường lớn nhất sàn UPCOM."
95,(20/01/2025 00:00),"CTG: HĐQT thông qua Hợp đồng hợp tác ba bên giữa VietinBank với VBI và đối tác, Phụ lục Hợp đồng đại lý bảo hiểm với VBI",https://cafef.vn/du-lieu/CTG-2118392/ctg-hdqt-thong-qua-hop-dong-hop-tac-ba-ben-giua-vietinbank-voi-vbi-va-doi-tac-phu-luc-hop-dong-dai-ly-bao-hiem-voi-vbi.chn?utm_source=du-lieu,
96,(17/01/2025 00:00),CTG: CBTT cử người đại điện phần vốn Nhà nước tại Vietinbank,https://cafef.vn/du-lieu/CTG-2117115/ctg-cbtt-cu-nguoi-dai-dien-phan-von-nha-nuoc-tai-vietinbank.chn?utm_source=du-lieu,
97,(17/01/2025 00:00),CTG: Báo cáo kết quả chào bán trái phiếu ra công chúng đợt 1,https://cafef.vn/du-lieu/CTG-2117673/ctg-bao-cao-ket-qua-chao-ban-trai-phieu-ra-cong-chung-dot-1.chn?utm_source=du-lieu,
98,(10/01/2025 00:00),CTG: HĐQT thông qua Văn bản ủy quyền và Hợp đồng đại diện nhận TSBĐ với VietinBank Lào,https://cafef.vn/du-lieu/CTG-2114232/ctg-hdqt-thong-qua-van-ban-uy-quyen-va-hop-dong-dai-dien-nhan-tsbd-voi-vietinbank-lao.chn?utm_source=du-lieu,
99,(02/01/2025 00:00),CTG: HĐQT thông qua Văn bản sửa đổi Phụ lục Hợp đồng ủy quyền bán vàng miếng với VGJ,https://cafef.vn/du-lieu/CTG-2108748/ctg-hdqt-thong-qua-van-ban-sua-doi-phu-luc-hop-dong-uy-quyen-ban-vang-mieng-voi-vgj.chn?utm_source=du-lieu,
